SUBJECT.NAME	PROJECT.NAME	PHENOTYPE.NAME	Obesity.BMI	Obesity.BodyLength	Date.Month	Date.Year	Date.Season	Date.StudyStartSeconds	Date.Hour	Date.StudyDay	GENDER	EndNormalBW	CoatColour	CageDensity	Litter
A083611550	HS_mouse	Obesity	-0.400161468665996	7	5	2004	spring	42940800	0	498	F	22.6	chocolate	4	2
A083611594	HS_mouse	Obesity	-0.488599617112116	7.3	5	2004	spring	42940800	0	498	F	21.9	black	4	NA
A084121087	HS_mouse	Obesity	-0.534646231552126	8.7	5	2004	spring	41731200	0	484	F	21.2	chocolate	4	4
A084123535	HS_mouse	Obesity	-0.396263940608446	8.2	5	2004	spring	42336000	0	491	M	31.6	chocolate	6	1
A084124115	HS_mouse	Obesity	-0.459473991837898	7.3	7	2004	summer	47779200	0	554	F	21	black	5	1
A084124302	HS_mouse	Obesity	-0.413849516581482	8.1	7	2004	summer	47174400	0	547	M	25.4	black	5	1
A084124373	HS_mouse	Obesity	-0.588289552971727	7.8	7	2004	summer	45964800	0	533	F	20.7	lead	6	4
A084124633	HS_mouse	Obesity	-0.377210523813294	7.5	6	2004	summer	45360000	0	526	M	30.4	black	6	2
A084124855	HS_mouse	Obesity	-0.45377543203177	7.8	8	2004	summer	48988800	0	568	F	24	black	6	1
A084124895	HS_mouse	Obesity	-0.358149241794997	8.3	6	2004	summer	44150400	0	512	M	31.7	black	4	2
A084125270	HS_mouse	Obesity	-0.440542990429358	7.7	7	2004	summer	46569600	0	540	M	25.5	dark.brown	6	1
A084125374	HS_mouse	Obesity	-0.378921384862353	8.2	5	2004	spring	41731200	0	484	M	31.3	light.brown	4	1
A084125523	HS_mouse	Obesity	-0.46245672205318	8.6	7	2004	summer	47174400	0	547	M	27.4	black	5	1
A084125534	HS_mouse	Obesity	-0.45377543203177	7.8	6	2004	summer	43545600	0	505	M	24	dark.brown	6	NA
A084125547	HS_mouse	Obesity	-0.509564369804672	8.2	8	2004	summer	48988800	0	568	F	23.1	black	6	1
A084125622	HS_mouse	Obesity	-0.360226643780039	7.6	5	2004	spring	42940800	0	498	M	26.9	dark.brown	5	3
A084125819	HS_mouse	Obesity	-0.544855166417853	NA	4	2004	spring	37929600	0	440	M	26.7	black	5	1
A084125831	HS_mouse	Obesity	-0.476693167467748	7.8	6	2004	summer	44755200	0	519	F	22.9	black	6	4
A084126009	HS_mouse	Obesity	-0.404513776205687	8.4	8	2004	summer	48988800	0	568	M	30.5	black	4	1
A084126030	HS_mouse	Obesity	-0.458411847357291	8.2	6	2004	summer	44150400	0	512	M	27.4	chocolate	4	1
A084126070	HS_mouse	Obesity	-0.455717330252768	8.5	6	2004	summer	44150400	0	512	M	31.5	black	6	2
A084126082	HS_mouse	Obesity	-0.361727836017593	6.9	5	2004	spring	42940800	0	498	M	22.2	dark.brown	5	3
A084126103	HS_mouse	Obesity	-0.427474087269598	8.5	5	2004	spring	41126400	0	477	M	30.2	black	7	3
A084126106	HS_mouse	Obesity	-0.397014289267542	8.1	5	2004	spring	41731200	0	484	M	27.4	light.brown	4	1
A084126113	HS_mouse	Obesity	-0.485336128971254	7.8	8	2004	summer	48988800	0	568	F	23.9	silverado	6	1
A084126126	HS_mouse	Obesity	-0.470645219261037	8.9	7	2004	summer	47174400	0	547	M	30.1	chocolate	5	1
A084126258	HS_mouse	Obesity	-0.416208894983125	8.8	5	2004	spring	42336000	0	491	M	31.6	black	4	2
A084126295	HS_mouse	Obesity	-0.451621981947606	8.9	5	2004	spring	41126400	0	477	M	31.4	chocolate	7	3
A084126319	HS_mouse	Obesity	-0.309984838316908	7	5	2004	spring	42940800	0	498	M	29.9	dark.brown	5	3
A084126325	HS_mouse	Obesity	-0.526597709103452	8.2	8	2004	summer	48384000	0	561	M	22.8	light.brown	4	2
A084126369	HS_mouse	Obesity	-0.476820808853717	8.5	5	2004	spring	42940800	0	498	M	26.1	dark.brown	5	3
A084126374	HS_mouse	Obesity	-0.412136321137361	8.1	7	2004	summer	46569600	0	540	M	28.5	light.brown	4	3
A084126549	HS_mouse	Obesity	-0.381415942849977	7.6	7	2004	summer	47174400	0	547	M	26.8	black	5	1
A084126554	HS_mouse	Obesity	-0.396601657899775	7.2	8	2004	summer	48988800	0	568	M	NA	chocolate	6	1
A084126577	HS_mouse	Obesity	-0.457437310647041	8.5	8	2004	summer	48988800	0	568	M	28.6	black	4	1
A084126585	HS_mouse	Obesity	-0.471951454680983	7.7	7	2004	summer	47174400	0	547	F	NA	chocolate	5	2
A084126609	HS_mouse	Obesity	-0.421838871144916	8.6	5	2004	spring	41126400	0	477	M	34.7	light.brown	5	2
A084126630	HS_mouse	Obesity	NA	6.4	8	2004	summer	48384000	0	561	M	27.3	light.brown	6	2
A084126634	HS_mouse	Obesity	-0.47381022611366	8.4	4	2004	spring	37929600	0	440	M	27.7	chocolate	6	2
A084126638	HS_mouse	Obesity	-0.411277202410854	7.8	7	2004	summer	47174400	0	547	M	25.8	chocolate	5	1
A084126773	HS_mouse	Obesity	-0.410131531523506	8.5	5	2004	spring	41731200	0	484	M	34.3	light.brown	5	2
A084126777	HS_mouse	Obesity	-0.485624015154984	7.9	8	2004	summer	48384000	0	561	F	23.2	albino	4	2
A084126810	HS_mouse	Obesity	-0.461168745785034	8.4	5	2004	spring	41731200	0	484	M	26.6	light.brown	6	5
A084126813	HS_mouse	Obesity	-0.404513776205687	8.4	6	2004	summer	43545600	0	505	M	28.4	black	4	2
A084126850	HS_mouse	Obesity	-0.423170690956978	7.6	7	2004	summer	47779200	0	554	M	24.6	dark.brown	4	1
A084126878	HS_mouse	Obesity	-0.429980529979381	7.3	6	2004	summer	45360000	0	526	M	23.7	black	6	2
A084127001	HS_mouse	Obesity	-0.462397997898956	8.7	5	2004	spring	41126400	0	477	M	26.9	light.brown	4	1
A084127009	HS_mouse	Obesity	-0.528082454177869	7.9	5	2004	spring	41731200	0	484	F	20.9	chocolate	4	2
A084127010	HS_mouse	Obesity	-0.513923902627411	8	7	2004	summer	46569600	0	540	F	22.4	black	6	1
A084127029	HS_mouse	Obesity	-0.482516286606369	8.1	5	2004	spring	42336000	0	491	M	24	chocolate	6	1
A084127030	HS_mouse	Obesity	-0.424268947394387	8.5	5	2004	spring	41731200	0	484	M	30.1	chocolate	4	1
A084127033	HS_mouse	Obesity	-0.473660722610156	7.5	7	2004	summer	46569600	0	540	F	19.9	chocolate	6	2
A084127034	HS_mouse	Obesity	-0.411728293157671	8	8	2004	summer	48384000	0	561	M	25.9	light.brown	5	4
A084127035	HS_mouse	Obesity	-0.380211241711606	8.4	6	2004	summer	45360000	0	526	M	34	black	6	4
A084127041	HS_mouse	Obesity	-0.395580461099845	7.9	8	2004	summer	48384000	0	561	M	27.6	albino	6	2
A084127047	HS_mouse	Obesity	-0.389737524554744	7.8	6	2004	summer	44755200	0	519	F	28.7	chocolate	4	NA
A084127055	HS_mouse	Obesity	-0.532588226666846	8.4	6	2004	summer	44150400	0	512	F	23.7	chocolate	4	2
A084127065	HS_mouse	Obesity	-0.418790147645158	8	6	2004	summer	44755200	0	519	F	28.5	chocolate	4	NA
A084127067	HS_mouse	Obesity	-0.443724855503825	8.4	8	2004	summer	48384000	0	561	M	26.7	black	4	2
A084127079	HS_mouse	Obesity	NA	8.8	7	2004	summer	46569600	0	540	M	32.4	dark.brown	6	5
A084127091	HS_mouse	Obesity	-0.380469673425214	8.2	7	2004	summer	46569600	0	540	M	28.7	light.brown	6	1
A084127094	HS_mouse	Obesity	-0.507084478097106	7.5	8	2004	summer	48384000	0	561	F	19.4	light.brown	4	4
A084127102	HS_mouse	Obesity	-0.336179259944735	6.7	6	2004	summer	43545600	0	505	M	24.6	dark.brown	6	NA
A084127110	HS_mouse	Obesity	-0.340395744345899	6.7	7	2004	summer	47174400	0	547	F	22.2	light.brown	5	2
A084127121	HS_mouse	Obesity	-0.390185986392382	7.3	8	2004	summer	48988800	0	568	F	24.4	black	6	1
A084127262	HS_mouse	Obesity	-0.388715181591476	7.6	6	2004	summer	44150400	0	512	M	25.8	chocolate	6	2
A084127271	HS_mouse	Obesity	-0.362284891706477	7.9	7	2004	summer	46569600	0	540	M	NA	black	6	5
A084127285	HS_mouse	Obesity	-0.556302500767287	8.4	6	2004	summer	43545600	0	505	F	22.8	dark.brown	6	2
A084127286	HS_mouse	Obesity	-0.377210523813294	7.5	7	2004	summer	45964800	0	533	M	26.4	black	5	1
A084127294	HS_mouse	Obesity	-0.397940008672038	7.5	4	2004	spring	37929600	0	440	M	25.7	chocolate	6	2
A084127367	HS_mouse	Obesity	-0.466874579142145	7.9	5	2004	spring	42940800	0	498	M	27.5	chocolate	4	2
A084127379	HS_mouse	Obesity	-0.370692077458204	7.6	4	2004	spring	37929600	0	440	M	25.4	dark.brown	5	1
A084127515	HS_mouse	Obesity	-0.427898261554864	7.9	6	2004	summer	43545600	0	505	M	27.2	black	4	2
A084127546	HS_mouse	Obesity	-0.541362150974351	8	7	2004	summer	45964800	0	533	F	21.6	light.brown	6	4
A084127585	HS_mouse	Obesity	NA	6.7	8	2004	summer	48988800	0	568	M	NA	chocolate	5	1
A084127597	HS_mouse	Obesity	-0.446949319532722	7.9	7	2004	summer	47779200	0	554	F	25.3	silverado	5	5
A084127598	HS_mouse	Obesity	-0.501336438515049	7.3	5	2004	spring	41126400	0	477	M	20.1	chocolate	7	3
A084270338	HS_mouse	Obesity	-0.362135178065811	8	6	2004	summer	45360000	0	526	M	33.5	black	6	4
A084270578	HS_mouse	Obesity	-0.459035190756846	8.1	7	2004	summer	45964800	0	533	M	25.5	dark.brown	5	1
A084270587	HS_mouse	Obesity	-0.387780610156916	6.5	7	2004	summer	47779200	0	554	F	20.3	dark.brown	5	1
A084270589	HS_mouse	Obesity	-0.48775814466767	7.9	8	2004	summer	48384000	0	561	F	21.4	chocolate	4	4
A084270590	HS_mouse	Obesity	-0.376782103249228	7.7	8	2004	summer	48988800	0	568	M	NA	black	5	1
A084270617	HS_mouse	Obesity	-0.443983125340939	6.5	8	2004	summer	48988800	0	568	M	20.4	dark.brown	5	1
A084270629	HS_mouse	Obesity	-0.399054835485147	7.9	6	2004	summer	45360000	0	526	M	27	light.brown	4	1
A084270774	HS_mouse	Obesity	-0.380292745790273	7.3	7	2004	summer	46569600	0	540	M	26	black	6	1
A084270781	HS_mouse	Obesity	-0.381409296214553	6.6	8	2004	summer	48384000	0	561	F	18.8	black	5	2
A084270895	HS_mouse	Obesity	-0.393724163820492	8.1	6	2004	summer	44755200	0	519	F	28.9	chocolate	4	NA
A084271009	HS_mouse	Obesity	-0.407036914426005	8.1	7	2004	summer	47779200	0	554	M	26.5	black	4	1
A084271039	HS_mouse	Obesity	-0.480784864592768	7.4	8	2004	summer	48988800	0	568	F	21.5	black	6	1
A084271049	HS_mouse	Obesity	-0.426709578406198	7.4	7	2004	summer	47174400	0	547	F	21.2	light.brown	5	2
A084271063	HS_mouse	Obesity	-0.421087524333478	8.2	7	2004	summer	47174400	0	547	M	24.4	black	5	1
A084271100	HS_mouse	Obesity	-0.43922832538776	7.9	7	2004	summer	47779200	0	554	F	24	chocolate	5	5
A084271110	HS_mouse	Obesity	-0.311952178097377	7.4	6	2004	summer	43545600	0	505	M	29.5	black	4	2
A084271126	HS_mouse	Obesity	-0.486033687872833	8	7	2004	summer	47779200	0	554	F	23.8	lead	5	5
A084271292	HS_mouse	Obesity	-0.464840409231692	7.9	8	2004	summer	48988800	0	568	F	24.2	sand	6	1
A084271347	HS_mouse	Obesity	-0.532501990499834	8.5	5	2004	spring	42336000	0	491	F	23.3	dark.brown	4	3
A084271369	HS_mouse	Obesity	-0.429687696095396	8.2	8	2004	summer	48988800	0	568	M	28.1	dark.brown	5	1
A084271372	HS_mouse	Obesity	-0.438716235980976	8.8	7	2004	summer	46569600	0	540	M	32.7	dark.brown	6	1
A084271374	HS_mouse	Obesity	-0.474559037955062	7.8	6	2004	summer	44755200	0	519	F	22.6	black	6	2
A084271526	HS_mouse	Obesity	-0.507084478097106	7.5	5	2004	spring	41126400	0	477	F	18.9	black	6	1
A084271536	HS_mouse	Obesity	NA	8.9	7	2004	summer	46569600	0	540	M	32	chocolate	6	5
A084271554	HS_mouse	Obesity	-0.427803953392767	8.1	6	2004	summer	44150400	0	512	M	29.4	black	4	3
A084271577	HS_mouse	Obesity	-0.62584210097618	8.4	7	2004	summer	45964800	0	533	F	22.1	light.brown	6	4
A084271579	HS_mouse	Obesity	-0.507339870331401	8.1	5	2004	spring	41126400	0	477	F	24.2	light.brown	6	1
A084271613	HS_mouse	Obesity	-0.421087524333478	8.2	6	2004	summer	45360000	0	526	M	27.8	black	4	3
A084271615	HS_mouse	Obesity	-0.450762155611045	7.7	7	2004	summer	47779200	0	554	F	22.9	light.brown	3	4
A084271633	HS_mouse	Obesity	-0.445656839104665	7.6	8	2004	summer	48988800	0	568	F	23.2	black	4	1
A084271786	HS_mouse	Obesity	-0.359681686263712	7.7	8	2004	summer	48988800	0	568	M	28.7	chocolate	4	1
A084271822	HS_mouse	Obesity	-0.393254098277582	7.8	5	2004	spring	42336000	0	491	M	NA	black	4	4
A084271826	HS_mouse	Obesity	-0.398823490921885	8.3	5	2004	spring	41126400	0	477	M	29.1	light.brown	5	2
A084271831	HS_mouse	Obesity	-0.40873007244545	8.1	8	2004	summer	48384000	0	561	M	25.8	albino	6	2
A084271874	HS_mouse	Obesity	-0.444771157336776	7.5	5	2004	spring	42940800	0	498	M	23.7	chocolate	4	2
A084271877	HS_mouse	Obesity	-0.43332246813221	8.3	5	2004	spring	41126400	0	477	M	27.4	light.brown	4	1
A084271878	HS_mouse	Obesity	-0.479800226290567	7.1	5	2004	spring	41126400	0	477	F	18.7	black	6	1
A084271879	HS_mouse	Obesity	-0.460737213917492	8.7	5	2004	spring	41126400	0	477	M	30.2	chocolate	7	3
A084279514	HS_mouse	Obesity	-0.363651697710262	8.1	7	2004	summer	46569600	0	540	M	29.6	dark.brown	6	5
A084279557	HS_mouse	Obesity	-0.397875424765025	8.2	7	2004	summer	46569600	0	540	M	30.4	light.brown	4	3
A084279561	HS_mouse	Obesity	-0.507481418656379	8.2	7	2004	summer	45964800	0	533	F	22.3	silverado	6	4
A084279567	HS_mouse	Obesity	-0.524431647346944	8.2	5	2004	spring	42940800	0	498	F	24.2	black	4	2
A084279591	HS_mouse	Obesity	-0.510576734848279	7.4	5	2004	spring	41126400	0	477	F	19.4	black	4	1
A084279596	HS_mouse	Obesity	-0.465735859143769	8	7	2004	summer	47174400	0	547	M	25.5	silverado	5	1
A084279598	HS_mouse	Obesity	-0.421087524333478	8.2	7	2004	summer	46569600	0	540	M	27.1	chocolate	6	1
A084279622	HS_mouse	Obesity	-0.480725378988488	7.7	8	2004	summer	48384000	0	561	M	23.3	black	4	3
A084279770	HS_mouse	Obesity	-0.403977963669355	7.8	8	2004	summer	48384000	0	561	M	26.2	chocolate	5	4
A084279806	HS_mouse	Obesity	-0.402003705613423	7.4	6	2004	summer	43545600	0	505	M	26.4	dark.brown	4	2
A084279842	HS_mouse	Obesity	-0.421483330190423	7.1	7	2004	summer	45964800	0	533	F	18.2	light.brown	6	4
A084279851	HS_mouse	Obesity	-0.449873323505828	7.6	6	2004	summer	43545600	0	505	F	23.5	black	6	2
A084280034	HS_mouse	Obesity	-0.490209628526969	8	7	2004	summer	46569600	0	540	F	24.8	black	6	1
A084280038	HS_mouse	Obesity	-0.331923259027997	7.4	7	2004	summer	47174400	0	547	M	31.5	dark.brown	5	1
A084280051	HS_mouse	Obesity	-0.481971451417513	9.2	5	2004	spring	41731200	0	484	M	34.9	light.brown	5	2
A084280061	HS_mouse	Obesity	-0.485624015154984	7.9	7	2004	summer	47174400	0	547	F	NA	albino	5	2
A084280063	HS_mouse	Obesity	-0.386249196708923	7.8	5	2004	spring	41126400	0	477	M	27.2	black	4	1
A084280066	HS_mouse	Obesity	-0.549177753742973	9.2	4	2004	spring	37929600	0	440	M	25.2	black	5	1
A084280069	HS_mouse	Obesity	-0.398668746437554	8.1	5	2004	spring	41126400	0	477	M	32.1	light.brown	5	2
A084280071	HS_mouse	Obesity	-0.449041153997377	8.6	5	2004	spring	42336000	0	491	M	29.5	light.brown	4	2
A084280094	HS_mouse	Obesity	-0.435258808042512	8.4	7	2004	summer	47174400	0	547	M	29.2	chocolate	5	1
A084280119	HS_mouse	Obesity	-0.538910713413999	7.6	8	2004	summer	48384000	0	561	F	17.4	black	5	2
A084280124	HS_mouse	Obesity	-0.541151156694666	7.8	7	2004	summer	47779200	0	554	F	18.8	black	6	5
A084280262	HS_mouse	Obesity	-0.507727401207717	7.8	7	2004	summer	45964800	0	533	F	21.1	dark.brown	6	4
A084280270	HS_mouse	Obesity	-0.405791304432823	7.8	5	2004	spring	42336000	0	491	M	NA	dark.brown	4	4
A084280274	HS_mouse	Obesity	-0.35285716586364	7.4	6	2004	summer	43545600	0	505	M	26.2	dark.brown	6	2
A084280275	HS_mouse	Obesity	-0.460087915420882	7.5	6	2004	summer	44150400	0	512	F	21.7	black	4	1
A084280285	HS_mouse	Obesity	-0.481274730316795	8.2	8	2004	summer	48384000	0	561	F	24	black	5	2
A084280329	HS_mouse	Obesity	-0.483603382247583	9	6	2004	summer	44150400	0	512	M	30.7	dark.brown	4	3
A084280342	HS_mouse	Obesity	-0.356163722987512	7.1	8	2004	summer	48384000	0	561	F	24.6	light.brown	4	4
A084280362	HS_mouse	Obesity	-0.405186893877742	8.3	4	2004	spring	37929600	0	440	M	26.1	black	5	1
A084280536	HS_mouse	Obesity	-0.326973636876005	6.5	7	2004	summer	47174400	0	547	F	21.9	chocolate	5	2
A084280554	HS_mouse	Obesity	-0.481133052426762	7.3	7	2004	summer	46569600	0	540	F	19.9	chocolate	6	2
A084280565	HS_mouse	Obesity	-0.591660756031437	8.1	8	2004	summer	48384000	0	561	F	19	chocolate	5	2
A084280571	HS_mouse	Obesity	-0.464042919269907	7.8	6	2004	summer	44150400	0	512	F	23.5	dark.brown	4	1
A084280574	HS_mouse	Obesity	NA	8.1	6	2004	summer	43545600	0	505	M	33.9	light.brown	4	1
A084280601	HS_mouse	Obesity	-0.454396440266139	8.8	7	2004	summer	47174400	0	547	M	30.7	chocolate	5	1
A084280614	HS_mouse	Obesity	-0.461168745785034	8.4	5	2004	spring	41126400	0	477	M	29.8	black	7	3
A084280619	HS_mouse	Obesity	-0.539008245580873	8	8	2004	summer	48384000	0	561	F	19.3	chocolate	4	4
A084280626	HS_mouse	Obesity	-0.523412576044384	7.9	7	2004	summer	46569600	0	540	F	19.9	albino	6	2
A084280627	HS_mouse	Obesity	-0.471291711058939	7.4	7	2004	summer	46569600	0	540	F	19.5	black	6	2
A084280786	HS_mouse	Obesity	-0.499799259935805	8.8	6	2004	summer	44150400	0	512	M	28.2	light.brown	4	3
A084280806	HS_mouse	Obesity	-0.423786665854649	7.5	8	2004	summer	48988800	0	568	F	26	black	4	1
A084280829	HS_mouse	Obesity	-0.40840390474974	8.3	7	2004	summer	46569600	0	540	M	28.9	light.brown	4	3
A084280832	HS_mouse	Obesity	-0.369215857410143	7.8	6	2004	summer	45360000	0	526	M	30.1	black	6	4
A084280842	HS_mouse	Obesity	-0.419149682327699	7.3	5	2004	spring	41126400	0	477	F	22.6	black	6	3
A084280886	HS_mouse	Obesity	-0.559984775018879	8.5	5	2004	spring	41126400	0	477	F	22.6	black	6	1
A084281011	HS_mouse	Obesity	-0.394207260325306	7.3	5	2004	spring	42940800	0	498	F	24.4	chocolate	4	2
A084281018	HS_mouse	Obesity	-0.578084796767073	8.3	7	2004	summer	47779200	0	554	F	18.5	lead	6	5
A084281046	HS_mouse	Obesity	-0.44021617608011	8.3	8	2004	summer	48384000	0	561	M	28.5	albino	6	2
A084281887	HS_mouse	Obesity	-0.489722979219368	7.8	7	2004	summer	45964800	0	533	F	21.4	black	6	4
A084282637	HS_mouse	Obesity	-0.389166084364532	7	6	2004	summer	45360000	0	526	F	22	light.brown	6	2
A084282869	HS_mouse	Obesity	-0.488846889958531	8.9	5	2004	spring	42336000	0	491	M	28.7	silverado	4	4
A084283770	HS_mouse	Obesity	NA	8.5	5	2004	spring	42940800	0	498	M	37.7	black	5	2
A084284333	HS_mouse	Obesity	-0.500417336333157	7.4	6	2004	summer	44755200	0	519	F	17.9	chocolate	6	2
A084284334	HS_mouse	Obesity	-0.344846656316175	7.7	5	2004	spring	42336000	0	491	M	18.9	black	6	1
A084284360	HS_mouse	Obesity	-0.375298434091125	7.9	7	2004	summer	46569600	0	540	M	31.1	light.brown	4	3
A084284365	HS_mouse	Obesity	-0.419505157598323	8.5	5	2004	spring	41126400	0	477	M	32.5	black	7	3
A084284533	HS_mouse	Obesity	-0.471626944176243	7.2	6	2004	summer	44150400	0	512	F	18.6	chocolate	6	1
A084284539	HS_mouse	Obesity	-0.377210523813294	7.5	7	2004	summer	47174400	0	547	M	24.2	black	5	1
A084284540	HS_mouse	Obesity	-0.598766463443511	8.5	7	2004	summer	45964800	0	533	F	22.5	light.brown	6	4
A084284551	HS_mouse	Obesity	-0.431918064785482	8.4	6	2004	summer	44755200	0	519	M	29.5	black	3	2
A084284561	HS_mouse	Obesity	-0.459906750083268	7.8	5	2004	spring	41126400	0	477	M	23.8	light.brown	4	1
A084284566	HS_mouse	Obesity	-0.399492910738645	8.2	8	2004	summer	48988800	0	568	M	29.3	black	4	1
A084284570	HS_mouse	Obesity	-0.469027733287418	8.9	6	2004	summer	44150400	0	512	M	32.4	black	6	2
A084284577	HS_mouse	Obesity	-0.303399846304104	7.3	6	2004	summer	43545600	0	505	M	32.5	light.brown	4	1
A084284635	HS_mouse	Obesity	-0.413322321513422	7.6	8	2004	summer	48988800	0	568	M	25.1	light.brown	5	1
A084284769	HS_mouse	Obesity	-0.526339277389844	8.4	7	2004	summer	46569600	0	540	F	24.4	black	6	1
A084284777	HS_mouse	Obesity	-0.452906130454179	7.4	6	2004	summer	45360000	0	526	M	25.1	chocolate	6	2
A084284804	HS_mouse	Obesity	-0.417234910876472	7.6	8	2004	summer	48384000	0	561	M	24.4	chocolate	4	2
A084284823	HS_mouse	Obesity	-0.412136321137361	8.1	8	2004	summer	48988800	0	568	M	28.6	black	5	1
A084284841	HS_mouse	Obesity	-0.413655653788819	8.7	5	2004	spring	41731200	0	484	M	35.7	albino	5	2
A084284842	HS_mouse	Obesity	-0.34188256147155	7.5	8	2004	summer	48988800	0	568	M	27.4	black	5	1
A084284848	HS_mouse	Obesity	-0.45377543203177	7.8	7	2004	summer	47174400	0	547	F	21.8	black	2	2
A084285001	HS_mouse	Obesity	-0.496211890532123	9.2	5	2004	spring	42336000	0	491	M	29.2	chocolate	4	4
A084285015	HS_mouse	Obesity	-0.471981615067251	8.4	5	2004	spring	42336000	0	491	M	25.5	black	6	1
A084285035	HS_mouse	Obesity	-0.498683936070674	8	7	2004	summer	46569600	0	540	F	22.5	black	6	1
A084285039	HS_mouse	Obesity	-0.376952891261137	7.9	8	2004	summer	48384000	0	561	M	26.9	black	4	2
A084285095	HS_mouse	Obesity	-0.466125870418199	7.8	6	2004	summer	45360000	0	526	M	26	chocolate	6	2
A084285098	HS_mouse	Obesity	-0.452906130454179	7.4	6	2004	summer	44755200	0	519	F	20.4	chocolate	6	2
A084285109	HS_mouse	Obesity	-0.534935347216168	7.7	6	2004	summer	44150400	0	512	F	19.7	light.brown	4	1
A084285310	HS_mouse	Obesity	-0.284739675334982	7.5	7	2004	summer	47174400	0	547	M	32.8	chocolate	5	1
A084285327	HS_mouse	Obesity	-0.418677225524371	7.9	8	2004	summer	48384000	0	561	M	26.2	light.brown	6	2
A084285328	HS_mouse	Obesity	-0.596664959441256	8	5	2004	spring	42940800	0	498	F	NA	black	4	2
A084285331	HS_mouse	Obesity	-0.442221691747196	8.1	8	2004	summer	48384000	0	561	M	26.4	light.brown	5	4
A084285341	HS_mouse	Obesity	-0.335482885475881	7.8	6	2004	summer	45360000	0	526	M	26.8	light.brown	4	1
A084285515	HS_mouse	Obesity	NA	8.9	6	2004	summer	44150400	0	512	M	33	black	4	2
A084285530	HS_mouse	Obesity	-0.476012349731523	7.4	7	2004	summer	46569600	0	540	F	20	black	6	2
A084285552	HS_mouse	Obesity	-0.473741514068282	8	5	2004	spring	41126400	0	477	F	24.2	light.brown	4	1
A084285554	HS_mouse	Obesity	-0.499248101328696	8.2	4	2004	spring	37929600	0	440	M	23.6	chocolate	6	2
A084285587	HS_mouse	Obesity	-0.403059452808069	8	7	2004	summer	46569600	0	540	M	27.9	black	6	1
A084285591	HS_mouse	Obesity	-0.508589833094423	8.5	7	2004	summer	47779200	0	554	F	25.1	black	5	5
A084285629	HS_mouse	Obesity	-0.503948609692398	7.6	5	2004	spring	42940800	0	498	F	21.3	black	4	3
A084285633	HS_mouse	Obesity	-0.421087524333478	8.2	4	2004	spring	37929600	0	440	M	27.4	chocolate	6	2
A084285786	HS_mouse	Obesity	-0.441287942416849	8.7	5	2004	spring	42336000	0	491	M	30.5	black	4	2
A084285787	HS_mouse	Obesity	-0.485973666640785	8.3	8	2004	summer	48384000	0	561	M	24.5	chocolate	4	3
A084285812	HS_mouse	Obesity	-0.309213444718182	7.5	7	2004	summer	47779200	0	554	M	27.1	black	4	1
A084285820	HS_mouse	Obesity	-0.498551895547355	9	5	2004	spring	41126400	0	477	M	29.3	chocolate	7	3
A084285825	HS_mouse	Obesity	-0.378613675242602	7.9	5	2004	spring	42336000	0	491	M	27.6	light.brown	4	2
A084285850	HS_mouse	Obesity	-0.444115265856068	8.6	7	2004	summer	47779200	0	554	M	28.2	dark.brown	4	1
A084285862	HS_mouse	Obesity	-0.46245672205318	8.6	5	2004	spring	42336000	0	491	M	19.3	black	6	1
A084285868	HS_mouse	Obesity	-0.45911422997581	7.7	6	2004	summer	43545600	0	505	M	24.1	dark.brown	6	NA
A084285891	HS_mouse	Obesity	-0.469720240135358	8	6	2004	summer	44150400	0	512	F	23.4	chocolate	4	2
A084286061	HS_mouse	Obesity	-0.511219132735344	7	7	2004	summer	46569600	0	540	F	16.8	chocolate	6	2
A084286071	HS_mouse	Obesity	-0.489851321703987	8.3	6	2004	summer	43545600	0	505	M	27.4	black	4	2
A084286075	HS_mouse	Obesity	-0.507481418656379	8.2	8	2004	summer	48384000	0	561	F	23.7	albino	4	2
A084286106	HS_mouse	Obesity	-0.365887914061215	7.8	8	2004	summer	48384000	0	561	M	27.7	black	4	3
A084286107	HS_mouse	Obesity	-0.411438816600452	7.9	6	2004	summer	43545600	0	505	M	27.7	dark.brown	4	3
A084286127	HS_mouse	Obesity	-0.416208894983125	8.8	5	2004	spring	42940800	0	498	M	33.3	black	5	2
